brand,name,country,city,region,subregion,lat,lng,status,kind,note,art,url,maps,nycDirect,source
Relais & Châteaux,Domaine Les Crayères,France,,Grand Est (northeast),,46.30718,1.08015,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Domaine%20Les%20Crayères,https://www.google.com/maps/search/?api=1&query=Domaine+Les+Crayères+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Fleur de Loire,France,,Centre-Val de Loire (central),,45.15775,1.48742,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Fleur%20de%20Loire,https://www.google.com/maps/search/?api=1&query=Fleur+de+Loire+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Flocons de Sel,France,,Auvergne-Rhône-Alpes (southeast / central-east),,45.55526,3.31989,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Flocons%20de%20Sel,https://www.google.com/maps/search/?api=1&query=Flocons+de+Sel+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Georges Blanc Parc & Spa,France,,Auvergne-Rhône-Alpes (southeast / central-east),,47.24919,2.77915,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Georges%20Blanc%20Parc%20&%20Spa,https://www.google.com/maps/search/?api=1&query=Georges+Blanc+Parc+&+Spa+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Grand Hôtel de Cala Rossa & Spa Nucca,France,,Corse (southeast / island),,46.72104,1.5918,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Grand%20Hôtel%20de%20Cala%20Rossa%20&%20Spa%20Nucca,https://www.google.com/maps/search/?api=1&query=Grand+Hôtel+de+Cala+Rossa+&+Spa+Nucca+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Grand Hôtel du Lion d’Or,France,,Centre-Val de Loire (central),,45.09649,1.12154,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Grand%20Hôtel%20du%20Lion%20d’Or,https://www.google.com/maps/search/?api=1&query=Grand+Hôtel+du+Lion+d’Or+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hameau Albert 1er,France,,Auvergne-Rhône-Alpes (southeast / central-east),,45.44742,2.76131,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hameau%20Albert%201er,https://www.google.com/maps/search/?api=1&query=Hameau+Albert+1er+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hostellerie Briqueterie & Spa • Champagne,France,,Grand Est (northeast),,45.8643,2.48296,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hostellerie%20Briqueterie%20&%20Spa%20•%20Champagne,https://www.google.com/maps/search/?api=1&query=Hostellerie+Briqueterie+&+Spa+•+Champagne+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hostellerie de Levernois,France,,Bourgogne-Franche-Comté (east / central-east),,45.8688,1.74113,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hostellerie%20de%20Levernois,https://www.google.com/maps/search/?api=1&query=Hostellerie+de+Levernois+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel & Spa du Castellet,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,45.34687,2.02147,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20&%20Spa%20du%20Castellet,https://www.google.com/maps/search/?api=1&query=Hôtel+&+Spa+du+Castellet+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hotel Balzac Paris,France,,Île-de-France (north-central),,46.31784,1.50813,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hotel%20Balzac%20Paris,https://www.google.com/maps/search/?api=1&query=Hotel+Balzac+Paris+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel de la Plage,France,,Bretagne (northwest),,45.5056,2.50342,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20de%20la%20Plage,https://www.google.com/maps/search/?api=1&query=Hôtel+de+la+Plage+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel de Pavie,France,,France — official region unassigned (run updater),,45.24183,2.13176,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20de%20Pavie,https://www.google.com/maps/search/?api=1&query=Hôtel+de+Pavie+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Les Barmes de l'Ours,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.9142,2.00818,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Les%20Barmes%20de%20l'Ours,https://www.google.com/maps/search/?api=1&query=Hôtel+Les+Barmes+de+l'Ours+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Les Roches,France,,France — official region unassigned (run updater),,47.35735,2.05885,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Les%20Roches,https://www.google.com/maps/search/?api=1&query=Hôtel+Les+Roches+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Restaurant Auberge du Père Bise – Jean Sulpice,France,,Auvergne-Rhône-Alpes (southeast / central-east),,45.45813,1.83923,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Restaurant%20Auberge%20du%20Père%20Bise%20–%20Jean%20Sulpice,https://www.google.com/maps/search/?api=1&query=Hôtel+Restaurant+Auberge+du+Père+Bise+–+Jean+Sulpice+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Restaurant En Marge,France,,Occitanie (south / southwest),,45.89826,1.72112,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Restaurant%20En%20Marge,https://www.google.com/maps/search/?api=1&query=Hôtel+Restaurant+En+Marge+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Restaurant Le Pré,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.03647,1.79442,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Restaurant%20Le%20Pré,https://www.google.com/maps/search/?api=1&query=Hôtel+Restaurant+Le+Pré+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Richer de Belleval,France,,Occitanie (south / southwest),,46.44008,2.46551,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Richer%20de%20Belleval,https://www.google.com/maps/search/?api=1&query=Hôtel+Richer+de+Belleval+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Saint-Georges,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.01914,1.58719,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Saint-Georges,https://www.google.com/maps/search/?api=1&query=Hôtel+Saint-Georges+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel Splendide Royal Paris,France,,Île-de-France (north-central),,46.12797,1.86549,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel%20Splendide%20Royal%20Paris,https://www.google.com/maps/search/?api=1&query=Hôtel+Splendide+Royal+Paris+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Hôtel-Spa La Bouitte – Restaurant René et Maxime Meilleur,France,,France — official region unassigned (run updater),,46.82573,1.37289,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Hôtel-Spa%20La%20Bouitte%20–%20Restaurant%20René%20et%20Maxime%20Meilleur,https://www.google.com/maps/search/?api=1&query=Hôtel-Spa+La+Bouitte+–+Restaurant+René+et+Maxime+Meilleur+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Jiva Hill Resort,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.27982,3.37392,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Jiva%20Hill%20Resort,https://www.google.com/maps/search/?api=1&query=Jiva+Hill+Resort+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,L' Île de la Lagune Thalasso & Spa,France,,France — official region unassigned (run updater),,46.55809,3.13679,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=L'%20Île%20de%20la%20Lagune%20Thalasso%20&%20Spa,https://www.google.com/maps/search/?api=1&query=L'+Île+de+la+Lagune+Thalasso+&+Spa+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,L'Auberge Basque,France,,Nouvelle-Aquitaine (southwest / west),,46.33178,1.11527,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=L'Auberge%20Basque,https://www.google.com/maps/search/?api=1&query=L'Auberge+Basque+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,L’Arnsbourg Restaurant et Hôtel,France,,Grand Est (northeast),,46.58832,1.20485,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=L’Arnsbourg%20Restaurant%20et%20Hôtel,https://www.google.com/maps/search/?api=1&query=L’Arnsbourg+Restaurant+et+Hôtel+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Bastide de Saint-Tropez,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,45.95771,1.05003,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Bastide%20de%20Saint-Tropez,https://www.google.com/maps/search/?api=1&query=La+Bastide+de+Saint-Tropez+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Bastide Saint-Antoine,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,46.23819,2.59666,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Bastide%20Saint-Antoine,https://www.google.com/maps/search/?api=1&query=La+Bastide+Saint-Antoine+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Bonne Étape,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,46.98822,2.72682,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Bonne%20Étape,https://www.google.com/maps/search/?api=1&query=La+Bonne+Étape+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Chapelle Saint-Martin,France,,France — official region unassigned (run updater),,46.77178,1.25936,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Chapelle%20Saint-Martin,https://www.google.com/maps/search/?api=1&query=La+Chapelle+Saint-Martin+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Cheneaudière - Hôtel Spa 5*,France,,Grand Est (northeast),,47.2176,2.12131,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Cheneaudière%20-%20Hôtel%20Spa%205*,https://www.google.com/maps/search/?api=1&query=La+Cheneaudière+-+Hôtel+Spa+5*+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Côte Saint Jacques & Spa,France,,France — official region unassigned (run updater),,46.93795,2.48237,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Côte%20Saint%20Jacques%20&%20Spa,https://www.google.com/maps/search/?api=1&query=La+Côte+Saint+Jacques+&+Spa+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Ferme Saint-Siméon Hôtel & Spa,France,,Normandie (northwest),,47.37119,1.13774,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Ferme%20Saint-Siméon%20Hôtel%20&%20Spa,https://www.google.com/maps/search/?api=1&query=La+Ferme+Saint-Siméon+Hôtel+&+Spa+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Fourchette des Ducs,France,,Grand Est (northeast),,46.01293,3.30092,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Fourchette%20des%20Ducs,https://www.google.com/maps/search/?api=1&query=La+Fourchette+des+Ducs+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Grenouillère,France,,Hauts-de-France (north),,46.92269,2.2028,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Grenouillère,https://www.google.com/maps/search/?api=1&query=La+Grenouillère+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Maison d'Uzès,France,,Occitanie (south / southwest),,45.50359,1.59282,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Maison%20d'Uzès,https://www.google.com/maps/search/?api=1&query=La+Maison+d'Uzès+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Maison des Têtes,France,,Grand Est (northeast),,46.7583,2.81674,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Maison%20des%20Têtes,https://www.google.com/maps/search/?api=1&query=La+Maison+des+Têtes+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Marine,France,,Pays de la Loire (west / northwest),,45.14831,1.92614,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Marine,https://www.google.com/maps/search/?api=1&query=La+Marine+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,"La Nauve, Hôtel & Jardin",France,,Nouvelle-Aquitaine (southwest / west),,46.48453,2.84306,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,"https://www.relaischateaux.com/us/search/?q=La%20Nauve,%20Hôtel%20&%20Jardin","https://www.google.com/maps/search/?api=1&query=La+Nauve,+Hôtel+&+Jardin+France",False,Relais & Châteaux official sitemap
Relais & Châteaux,La Pyramide Maison Henriroux,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.42483,2.21091,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Pyramide%20Maison%20Henriroux,https://www.google.com/maps/search/?api=1&query=La+Pyramide+Maison+Henriroux+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Scène,France,,Île-de-France (north-central),,45.2813,2.84222,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Scène,https://www.google.com/maps/search/?api=1&query=La+Scène+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Signoria & Spa,France,,Corse (southeast / island),,46.84929,1.57164,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Signoria%20&%20Spa,https://www.google.com/maps/search/?api=1&query=La+Signoria+&+Spa+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Villa Archange,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,45.85519,1.38337,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Villa%20Archange,https://www.google.com/maps/search/?api=1&query=La+Villa+Archange+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,La Villa Calvi,France,,Corse (southeast / island),,46.30769,2.78981,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=La%20Villa%20Calvi,https://www.google.com/maps/search/?api=1&query=La+Villa+Calvi+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Castel Marie-Louise,France,,Pays de la Loire (west / northwest),,45.68091,3.1578,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Castel%20Marie-Louise,https://www.google.com/maps/search/?api=1&query=Le+Castel+Marie-Louise+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Chambard,France,,France — official region unassigned (run updater),,45.46389,1.70479,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Chambard,https://www.google.com/maps/search/?api=1&query=Le+Chambard+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Château de Beaulieu,France,,France — official region unassigned (run updater),,47.40872,1.53732,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Château%20de%20Beaulieu,https://www.google.com/maps/search/?api=1&query=Le+Château+de+Beaulieu+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Clos des Sens,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.27896,1.61149,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Clos%20des%20Sens,https://www.google.com/maps/search/?api=1&query=Le+Clos+des+Sens+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Clos Vauban,France,,France — official region unassigned (run updater),,46.88507,1.20402,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Clos%20Vauban,https://www.google.com/maps/search/?api=1&query=Le+Clos+Vauban+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,"Le Couvent des Minimes, Un Hôtel & Spa L'Occitane en Provence",France,,France — official region unassigned (run updater),,46.19475,2.07631,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,"https://www.relaischateaux.com/us/search/?q=Le%20Couvent%20des%20Minimes,%20Un%20Hôtel%20&%20Spa%20L'Occitane%20en%20Provence","https://www.google.com/maps/search/?api=1&query=Le+Couvent+des+Minimes,+Un+Hôtel+&+Spa+L'Occitane+en+Provence+France",False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Domaine de la Klauss,France,,Grand Est (northeast),,47.31648,2.65391,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Domaine%20de%20la%20Klauss,https://www.google.com/maps/search/?api=1&query=Le+Domaine+de+la+Klauss+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Domaine de Verchant,France,,France — official region unassigned (run updater),,46.77358,2.21438,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Domaine%20de%20Verchant,https://www.google.com/maps/search/?api=1&query=Le+Domaine+de+Verchant+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Domaine du Mas de Pierre,France,,France — official region unassigned (run updater),,46.14541,2.7692,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Domaine%20du%20Mas%20de%20Pierre,https://www.google.com/maps/search/?api=1&query=Le+Domaine+du+Mas+de+Pierre+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Mas des Herbes Blanches,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,45.39702,3.30892,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Mas%20des%20Herbes%20Blanches,https://www.google.com/maps/search/?api=1&query=Le+Mas+des+Herbes+Blanches+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Petit Nice-Passedat,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,47.16364,2.31906,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Petit%20Nice-Passedat,https://www.google.com/maps/search/?api=1&query=Le+Petit+Nice-Passedat+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Phébus & Spa - Villa des Anges,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,45.75218,3.22651,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Phébus%20&%20Spa%20-%20Villa%20des%20Anges,https://www.google.com/maps/search/?api=1&query=Le+Phébus+&+Spa+-+Villa+des+Anges+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Pré Catelan,France,,Île-de-France (north-central),,46.82932,1.39261,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Pré%20Catelan,https://www.google.com/maps/search/?api=1&query=Le+Pré+Catelan+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Prieuré Baumanière,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,46.12203,3.37633,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Prieuré%20Baumanière,https://www.google.com/maps/search/?api=1&query=Le+Prieuré+Baumanière+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Relais Bernard Loiseau – Spa Loiseau des Sens,France,,Bourgogne-Franche-Comté (east / central-east),,45.69301,2.95377,Open / verify current,Relais & Châteaux property,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Relais%20Bernard%20Loiseau%20–%20Spa%20Loiseau%20des%20Sens,https://www.google.com/maps/search/?api=1&query=Le+Relais+Bernard+Loiseau+–+Spa+Loiseau+des+Sens+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Saint-James Bouliac,France,,Nouvelle-Aquitaine (southwest / west),,46.39496,2.35407,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Saint-James%20Bouliac,https://www.google.com/maps/search/?api=1&query=Le+Saint-James+Bouliac+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Saint-Paul,France,,Provence-Alpes-Côte d’Azur (southeast / Mediterranean),,46.97575,3.35868,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Saint-Paul,https://www.google.com/maps/search/?api=1&query=Le+Saint-Paul+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,"Le Suquet, Sébastien Bras",France,,France — official region unassigned (run updater),,47.01392,3.40732,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,"https://www.relaischateaux.com/us/search/?q=Le%20Suquet,%20Sébastien%20Bras","https://www.google.com/maps/search/?api=1&query=Le+Suquet,+Sébastien+Bras+France",False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Taillevent,France,,Île-de-France (north-central),,46.25166,1.49961,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Taillevent,https://www.google.com/maps/search/?api=1&query=Le+Taillevent+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Le Vieux Logis,France,,Nouvelle-Aquitaine (southwest / west),,47.16132,1.87768,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Le%20Vieux%20Logis,https://www.google.com/maps/search/?api=1&query=Le+Vieux+Logis+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Bergeries de Palombaggia,France,,Corse (southeast / island),,46.96277,1.4741,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Bergeries%20de%20Palombaggia,https://www.google.com/maps/search/?api=1&query=Les+Bergeries+de+Palombaggia+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Etangs de Corot,France,,Île-de-France (north-central),,46.00785,2.31971,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Etangs%20de%20Corot,https://www.google.com/maps/search/?api=1&query=Les+Etangs+de+Corot+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Hauts de Loire,France,,Centre-Val de Loire (central),,45.83824,1.16888,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Hauts%20de%20Loire,https://www.google.com/maps/search/?api=1&query=Les+Hauts+de+Loire+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Lumières,France,,Île-de-France (north-central),,45.75248,1.14035,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Lumières,https://www.google.com/maps/search/?api=1&query=Les+Lumières+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Maisons de Bricourt,France,,Bretagne (northwest),,47.15673,2.68173,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Maisons%20de%20Bricourt,https://www.google.com/maps/search/?api=1&query=Les+Maisons+de+Bricourt+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Maisons Marcon,France,,Auvergne-Rhône-Alpes (southeast / central-east),,46.53502,1.3388,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Maisons%20Marcon,https://www.google.com/maps/search/?api=1&query=Les+Maisons+Marcon+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Les Prés d’Eugénie,France,,Nouvelle-Aquitaine (southwest / west),,46.21301,2.5907,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Les%20Prés%20d’Eugénie,https://www.google.com/maps/search/?api=1&query=Les+Prés+d’Eugénie+France,False,Relais & Châteaux official sitemap
Relais & Châteaux,Maison Decoret,France,,France — official region unassigned (run updater),,47.38509,2.03444,Open / verify current,Restaurant / culinary member,Official sitemap member; map point is country-level until geocoded.,False,https://www.relaischateaux.com/us/search/?q=Maison%20Decoret,https://www.google.com/maps/search/?api=1&query=Maison+Decoret+France,False,Relais & Châteaux official sitemap
